StockCode,Description,AvgPrice,PriceStd,MinPrice,MaxPrice,TotalQuantitySold,AvgQuantityPerOrder,TotalOrders,TotalRevenue,AvgRevenuePerOrder,UniqueCustomers,CountriesServed,PriceVariability,PopularityScore,RevenuePerCustomer,ProductCategory
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,6.2,2.75,1.0,12.46,723,18.54,39,1604.52,41.14,34,5,0.4435483870967742,0.017922794117647058,47.19176470588235,Low_Performer
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,4.78,2.1,1.0,10.79,761,17.3,44,1709.27,38.85,38,5,0.4393305439330544,0.02022058823529412,44.98078947368421,Low_Performer
23058,CHRISTMAS HANGING SNOWFLAKE,1.14,0.99,0.79,4.96,466,10.84,43,406.06,9.44,37,5,0.868421052631579,0.019761029411764705,10.974594594594596,Low_Performer
23060,HEART BEADED TRELLIS DECORATION,2.23,0.54,2.08,4.13,229,5.59,41,486.57,11.87,32,2,0.242152466367713,0.01884191176470588,15.2053125,Low_Performer
23061,VINTAGE EMBOSSED HEART,1.54,0.52,1.04,2.46,939,8.61,109,1232.84,11.31,71,6,0.33766233766233766,0.050091911764705885,17.36394366197183,Low_Performer
23064,CINDERELLA CHANDELIER,45.49,17.96,10.0,99.96,221,9.61,23,3717.56,161.63,21,4,0.39481204660364916,0.010569852941176471,177.02666666666667,Low_Performer
23065,LARGE DECO JEWELLERY STAND,12.99,2.52,11.15,24.96,268,2.79,96,3364.94,35.05,80,6,0.19399538106235564,0.04411764705882353,42.06175,Low_Performer
23066,SMALL DECO JEWELLERY STAND,8.95,2.37,7.45,16.63,251,3.06,82,2071.81,25.27,68,5,0.26480446927374307,0.03768382352941176,30.46779411764706,Low_Performer
23067,HANGING ENGRAVED METAL HEART,4.36,0.92,4.15,8.29,284,3.64,78,1195.16,15.32,61,5,0.2110091743119266,0.035845588235294115,19.592786885245904,Low_Performer
23068,ALUMINIUM STAMPED HEART,2.59,0.52,2.08,4.96,804,5.91,136,1954.48,14.37,105,7,0.2007722007722008,0.0625,18.61409523809524,Low_Performer
23069,EDWARDIAN PHOTO FRAME,6.25,0.0,6.25,6.25,89,2.78,32,556.25,17.38,27,4,0.0,0.014705882352941176,20.60185185185185,Low_Performer
23070,EDWARDIAN HEART PHOTO FRAME,5.04,1.72,4.15,8.29,155,3.69,42,684.65,16.3,29,4,0.3412698412698413,0.019301470588235295,23.608620689655172,Low_Performer
23071,MARIE ANTOIENETT TRINKET BOX GOLD,10.43,4.08,1.0,12.5,313,16.47,19,1180.1,62.11,16,5,0.3911792905081496,0.008731617647058824,73.75625,Low_Performer
23072,MARIE ANTOINETTE TRINKET BOX SILVER,13.77,6.72,1.0,24.96,333,11.48,29,1261.26,43.49,21,4,0.4880174291938998,0.01332720588235294,60.06,Low_Performer
23073,GEORGIAN TRINKET BOX,12.41,0.34,11.15,12.5,141,2.39,59,1681.5,28.5,49,5,0.027397260273972605,0.027113970588235295,34.316326530612244,Low_Performer
23074,EMBOSSED HEART TRINKET BOX,2.6,0.92,1.79,4.13,236,5.13,46,522.37,11.36,32,4,0.35384615384615387,0.021139705882352942,16.3240625,Low_Performer
23075,DOUBLE CERAMIC PARLOUR HOOK,4.26,0.68,3.75,8.29,448,6.05,74,1860.7,25.14,58,6,0.15962441314553993,0.03400735294117647,32.081034482758625,Low_Performer
23076,ICE CREAM SUNDAE LIP GLOSS,1.36,0.35,1.04,2.46,7738,29.2,265,9523.34,35.94,194,15,0.25735294117647056,0.12178308823529412,49.08938144329897,Low_Performer
23077,DOUGHNUT LIP GLOSS,1.35,0.35,1.04,2.95,9404,28.5,330,11946.02,36.2,214,15,0.25925925925925924,0.15165441176470587,55.82252336448598,Low_Performer
23078,ICE CREAM PEN LIP GLOSS,1.43,0.44,1.04,2.95,6711,26.63,252,8403.34,33.35,157,11,0.3076923076923077,0.11580882352941177,53.52445859872611,Low_Performer
23079,TOADSTOOL BEDSIDE LIGHT,8.94,0.1,8.25,8.95,245,2.38,103,2171.75,21.08,83,8,0.011185682326621925,0.04733455882352941,26.16566265060241,Low_Performer
23080,RED METAL BOX TOP SECRET,9.36,2.9,7.5,16.63,1045,4.2,249,8861.61,35.59,141,12,0.30982905982905984,0.11443014705882353,62.84829787234043,Low_Performer
23081,GREEN METAL BOX ARMY SUPPLIES,9.37,2.94,7.5,16.63,478,3.51,136,3971.86,29.2,79,10,0.3137673425827108,0.0625,50.2767088607595,Low_Performer
23082,SET 6 PAPER TABLE LANTERN HEARTS,4.11,1.14,3.29,7.5,2273,7.76,293,8352.51,28.51,200,9,0.27737226277372257,0.13465073529411764,41.762550000000005,Low_Performer
23083,SET 6 PAPER TABLE LANTERN STARS,4.22,1.28,3.29,7.5,1907,7.95,240,7134.89,29.73,159,7,0.3033175355450237,0.11029411764705882,44.87352201257862,Low_Performer
23084,RABBIT NIGHT LIGHT,2.37,0.85,1.67,4.96,30931,31.15,993,67184.58,67.66,441,20,0.3586497890295358,0.4563419117647059,152.34598639455783,Medium_Performer
23085,ANTIQUE SILVER BAUBLE LAMP,10.9,2.97,8.25,20.79,352,4.51,78,3359.43,43.07,61,5,0.2724770642201835,0.035845588235294115,55.07262295081967,Low_Performer
23086,ZINC STAR T-LIGHT HOLDER,1.49,0.51,1.04,2.46,1173,27.28,43,1381.59,32.13,31,5,0.3422818791946309,0.019761029411764705,44.567419354838705,Low_Performer
23087,ZINC HEART T-LIGHT HOLDER,1.6,0.57,1.04,2.46,846,12.63,67,1063.16,15.87,43,3,0.35624999999999996,0.03079044117647059,24.7246511627907,Low_Performer
23088,ZINC HEART FLOWER T-LIGHT HOLDER,1.63,0.57,1.04,2.46,779,9.99,78,1013.28,12.99,52,5,0.3496932515337423,0.035845588235294115,19.486153846153847,Low_Performer
23089,GLASS BON BON JAR,2.38,0.76,1.45,3.29,2293,10.33,222,4091.51,18.43,99,7,0.319327731092437,0.10202205882352941,41.32838383838384,Low_Performer
23090,VINTAGE GLASS T-LIGHT HOLDER,0.98,0.32,0.72,1.63,2189,14.79,148,1830.19,12.37,94,6,0.326530612244898,0.06801470588235294,19.470106382978724,Low_Performer
23091,ZINC HERB GARDEN CONTAINER,6.69,1.72,2.08,12.46,566,2.79,203,3548.06,17.48,157,5,0.2571001494768311,0.09329044117647059,22.599108280254775,Low_Performer
23092,LARGE ANTIQUE WHITE PHOTO FRAME,8.11,1.58,5.49,15.79,514,3.89,132,3686.68,27.93,95,6,0.19482120838471026,0.06066176470588235,38.80715789473684,Low_Performer
23093,SMALL PARISIENNE HEART PHOTO FRAME,2.78,0.82,1.64,4.96,924,6.65,139,2199.42,15.82,104,5,0.2949640287769784,0.06387867647058823,21.14826923076923,Low_Performer
23094,LE GRAND TRAY CHIC SET,12.82,1.99,12.5,24.96,148,1.92,77,1874.92,24.35,64,9,0.15522620904836193,0.035386029411764705,29.295625,Low_Performer
23096,PETIT TRAY CHIC,2.03,0.7,1.45,3.29,998,7.08,141,1677.3,11.9,86,6,0.3448275862068966,0.06479779411764706,19.503488372093024,Low_Performer
23099,FRENCH CARRIAGE LANTERN,7.06,1.76,5.75,13.29,128,2.29,56,865.5,15.46,44,2,0.2492917847025496,0.025735294117647058,19.670454545454547,Low_Performer
23100,SILVER BELLS TABLE DECORATION,1.43,0.44,1.04,2.46,2091,8.23,254,2645.63,10.42,173,9,0.3076923076923077,0.11672794117647059,15.292658959537572,Low_Performer
23101,SILVER STARS TABLE DECORATION,0.98,0.47,0.72,2.46,1952,9.52,205,1674.06,8.17,167,9,0.47959183673469385,0.09420955882352941,10.024311377245509,Low_Performer
23102,SILVER HEARTS TABLE DECORATION,0.98,0.47,0.72,2.46,1219,8.02,152,1029.38,6.77,123,8,0.47959183673469385,0.06985294117647059,8.368943089430894,Low_Performer
23103,BELL HEART DECORATION,1.84,0.53,1.45,3.29,3939,10.97,359,6615.23,18.43,223,7,0.28804347826086957,0.16498161764705882,29.66470852017937,Low_Performer
23104,IVORY PANTRY HANGING LAMP,12.6,2.05,10.4,24.96,109,2.6,42,1280.46,30.49,36,4,0.16269841269841268,0.019301470588235295,35.568333333333335,Low_Performer
23106,ZINC HEARTS PLANT POT HOLDER,2.94,1.01,0.79,5.79,284,5.57,51,795.36,15.6,48,2,0.3435374149659864,0.0234375,16.57,Low_Performer
23107,WHITE WIRE PLANT POT HOLDER,3.17,1.18,0.79,5.79,349,4.99,70,977.71,13.97,59,4,0.37223974763406936,0.03216911764705882,16.57135593220339,Low_Performer
23108,SET OF 10 LED DOLLY LIGHTS,6.47,1.47,3.39,12.46,1714,4.84,354,10065.34,28.43,264,18,0.22720247295208656,0.16268382352941177,38.12628787878788,Low_Performer
23109,LED TEA LIGHTS,3.27,0.99,2.49,5.79,2357,8.93,264,6748.31,25.56,176,9,0.30275229357798167,0.1213235294117647,38.342670454545456,Low_Performer
23110,PARISIENNE KEY CABINET,6.69,2.38,4.95,12.46,683,2.74,249,4049.43,16.26,155,12,0.35575485799701045,0.11443014705882353,26.125354838709676,Low_Performer
23111,PARISIENNE SEWING BOX,13.36,3.56,10.4,24.96,291,2.2,132,3585.42,27.16,79,8,0.26646706586826346,0.06066176470588235,45.38506329113924,Low_Performer
23112,PARISIENNE CURIO CABINET,9.12,3.13,6.65,14.96,533,2.28,234,4372.28,18.68,132,11,0.34320175438596495,0.10753676470588236,33.123333333333335,Low_Performer
23113,PANTRY CHOPPING BOARD,6.41,2.59,4.15,10.79,1148,20.87,55,5838.8,106.16,38,8,0.4040561622464898,0.025275735294117647,153.65263157894736,Low_Performer
23114,VINTAGE LEAF CHOPPING BOARD,5.47,1.73,4.15,10.79,143,3.33,43,708.25,16.47,39,8,0.3162705667276051,0.019761029411764705,18.16025641025641,Low_Performer
23115,RED APPLES CHOPPING BOARD,5.73,2.04,4.15,10.79,151,3.43,44,759.53,17.26,38,5,0.35602094240837695,0.02022058823529412,19.98763157894737,Low_Performer
23116,VEGETABLE GARDEN CHOPPING BOARD,6.24,2.53,4.15,10.79,76,3.45,22,382.44,17.38,18,4,0.4054487179487179,0.01011029411764706,21.246666666666666,Low_Performer
23117,POPPY FIELDS CHOPPING BOARD,5.6,1.86,4.95,10.79,93,2.07,45,501.23,11.14,40,5,0.3321428571428572,0.02068014705882353,12.530750000000001,Low_Performer
23118,PARISIENNE JEWELLERY DRAWER,8.38,2.53,2.08,14.96,793,3.21,247,5890.52,23.85,150,9,0.30190930787589493,0.1135110294117647,39.270133333333334,Low_Performer
23119,PACK OF 6 LARGE FRUIT STRAWS,0.78,0.28,0.53,1.25,2191,15.11,145,1342.76,9.26,94,9,0.358974358974359,0.0666360294117647,14.284680851063829,Low_Performer
23120,PACK OF 6 SMALL FRUIT STRAWS,0.47,0.12,0.36,0.79,1636,16.04,102,661.44,6.48,68,4,0.2553191489361702,0.046875,9.727058823529413,Low_Performer
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,0.55,0.31,0.36,1.25,2444,22.02,111,975.67,8.79,80,6,0.5636363636363636,0.051011029411764705,12.195875,Low_Performer
23122,PARTY CHARMS 50 PIECES,1.03,0.36,0.65,1.67,2216,17.31,128,1692.24,13.22,87,10,0.3495145631067961,0.058823529411764705,19.451034482758622,Low_Performer
23123,COCKTAIL SWORDS 50 PIECES,1.0,0.34,0.72,1.67,931,10.23,91,754.65,8.29,64,6,0.34,0.04181985294117647,11.79140625,Low_Performer
23124,18PC WOODEN CUTLERY SET DISPOSABLE,1.75,0.61,1.04,2.46,561,13.68,41,741.46,18.08,23,5,0.3485714285714286,0.01884191176470588,32.23739130434783,Low_Performer
23125,6PC WOOD PLATE SET DISPOSABLE,1.94,0.61,1.25,2.46,159,4.3,37,262.88,7.1,15,3,0.31443298969072164,0.017003676470588234,17.525333333333332,Low_Performer
23126,DOLLCRAFT GIRL AMELIE KIT,5.37,1.53,4.15,10.79,1052,3.73,282,5244.05,18.6,193,11,0.2849162011173184,0.12959558823529413,27.171243523316065,Low_Performer
23127,DOLLCRAFT GIRL NICOLE,5.28,1.38,4.15,12.95,705,3.81,185,3605.55,19.49,138,11,0.26136363636363635,0.08501838235294118,26.127173913043478,Low_Performer
23128,FELTCRAFT BOY JEAN-PAUL KIT,5.24,1.37,4.15,12.95,427,3.28,130,2148.87,16.53,106,10,0.26145038167938933,0.05974264705882353,20.272358490566038,Low_Performer
23129,HEART SHAPED HOLLY WREATH,4.57,1.27,3.75,8.29,916,5.55,165,3854.26,23.36,136,11,0.27789934354485774,0.07582720588235294,28.340147058823533,Low_Performer
23130,MISTLETOE HEART WREATH GREEN,4.51,1.19,3.75,8.29,945,5.28,179,3914.29,21.87,137,7,0.2638580931263858,0.0822610294117647,28.5714598540146,Low_Performer
23131,MISTLETOE HEART WREATH CREAM,4.19,0.59,2.08,8.29,972,8.53,114,3861.12,33.87,89,7,0.14081145584725535,0.05238970588235294,43.38337078651685,Low_Performer
23132,SMALL IVORY HEART WALL ORGANISER,6.26,1.97,3.57,12.46,877,6.01,146,4547.95,31.15,112,6,0.3146964856230032,0.06709558823529412,40.606696428571425,Low_Performer
23133,LARGE IVORY HEART WALL ORGANISER,9.11,2.99,5.66,16.63,765,5.28,145,5368.39,37.02,92,5,0.3282107574094402,0.0666360294117647,58.352065217391306,Low_Performer
23134,LARGE ZINC HEART WALL ORGANISER,7.6,2.13,2.08,16.63,1171,30.03,39,6639.25,170.24,30,2,0.2802631578947368,0.017922794117647058,221.30833333333334,Low_Performer
23135,SMALL ZINC HEART WALL ORGANISER,5.61,2.14,2.08,12.46,1544,34.31,45,5353.54,118.97,31,3,0.38146167557932265,0.02068014705882353,172.6948387096774,Low_Performer
23136,IVORY WIRE SWEETHEART LETTER TRAY,4.05,1.07,3.29,7.46,129,2.8,46,489.39,10.64,38,4,0.26419753086419756,0.021139705882352942,12.878684210526316,Low_Performer
23137,ZINC WIRE SWEETHEART LETTER TRAY,3.98,1.55,1.25,7.46,83,3.61,23,275.62,11.98,19,2,0.38944723618090454,0.010569852941176471,14.506315789473684,Low_Performer
23138,SINGLE WIRE HOOK IVORY HEART,1.61,0.53,1.25,3.29,831,10.39,80,1161.91,14.52,59,4,0.32919254658385094,0.03676470588235294,19.693389830508476,Low_Performer
23139,SINGLE WIRE HOOK PINK HEART,1.61,0.88,0.39,3.29,414,14.79,28,528.7,18.88,21,2,0.5465838509316769,0.012867647058823529,25.176190476190477,Low_Performer
23140,TRIPLE WIRE HOOK IVORY HEART,4.55,1.26,3.75,8.29,169,3.38,50,712.17,14.24,29,3,0.27692307692307694,0.02297794117647059,24.557586206896552,Low_Performer
23141,TRIPLE WIRE HOOK PINK HEART,4.24,1.88,0.79,8.29,79,3.16,25,272.91,10.92,19,4,0.4433962264150943,0.011488970588235295,14.363684210526317,Low_Performer
23142,IVORY WIRE KITCHEN ORGANISER,11.12,2.8,9.15,20.79,121,3.02,40,1220.82,30.52,35,6,0.2517985611510791,0.01838235294117647,34.88057142857143,Low_Performer
23143,ZINC WIRE KITCHEN ORGANISER,9.93,6.16,3.95,20.79,30,1.88,16,239.97,15.0,13,4,0.6203423967774421,0.007352941176470588,18.459230769230768,Low_Performer
23144,ZINC T-LIGHT HOLDER STARS SMALL,0.94,0.28,0.72,1.63,4925,18.66,264,4058.51,15.37,176,10,0.29787234042553196,0.1213235294117647,23.05971590909091,Low_Performer
23145,ZINC T-LIGHT HOLDER STAR LARGE,1.08,0.37,0.79,2.08,2024,12.05,168,1922.48,11.44,128,9,0.34259259259259256,0.07720588235294118,15.019375,Low_Performer
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,3.51,0.85,2.89,6.63,764,3.46,221,2530.06,11.45,146,8,0.24216524216524218,0.1015625,17.32917808219178,Low_Performer
23147,SINGLE ANTIQUE ROSE HOOK IVORY,1.52,0.36,1.25,3.29,1752,6.95,252,2567.44,10.19,164,9,0.23684210526315788,0.11580882352941177,15.655121951219513,Low_Performer
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,0.92,0.37,0.72,2.46,2071,8.42,246,1759.87,7.15,140,10,0.4021739130434782,0.1130514705882353,12.5705,Low_Performer
23149,ANTIQUE IVORY WIRE BOWL SMALL,2.73,0.74,2.49,4.96,99,4.71,21,251.45,11.97,18,3,0.27106227106227104,0.009650735294117647,13.969444444444443,Low_Performer
23150,IVORY SWEETHEART SOAP DISH,3.01,1.02,2.49,4.96,126,2.93,43,335.97,7.81,30,6,0.33887043189368776,0.019761029411764705,11.199000000000002,Low_Performer
23151,ZINC SWEETHEART SOAP DISH,2.23,1.22,0.79,4.96,60,3.0,20,111.84,5.59,18,2,0.547085201793722,0.009191176470588236,6.213333333333334,Low_Performer
23152,IVORY SWEETHEART WIRE LETTER RACK,3.96,0.87,3.39,7.46,542,3.5,155,2035.65,13.13,105,4,0.2196969696969697,0.07123161764705882,19.38714285714286,Low_Performer
23153,ZINC SWEETHEART WIRE LETTER RACK,4.25,1.28,3.39,7.46,257,2.92,88,998.19,11.34,67,4,0.3011764705882353,0.04044117647058824,14.898358208955225,Low_Performer
23154,SET OF 4 JAM JAR MAGNETS,2.2,0.5,1.85,4.13,2514,11.22,224,5247.28,23.43,133,16,0.22727272727272727,0.10294117647058823,39.45323308270677,Low_Performer
23155,KNICKERBOCKERGLORY MAGNET ASSORTED,1.48,2.06,0.72,8.29,2185,16.43,133,1877.53,14.12,85,12,1.3918918918918919,0.06112132352941176,22.088588235294118,Low_Performer
23156,SET OF 5 MINI GROCERY MAGNETS,2.27,0.61,1.85,4.13,1633,8.16,200,3356.73,16.78,115,12,0.2687224669603524,0.09191176470588236,29.18895652173913,Low_Performer
23157,SET OF 6 NATIVITY MAGNETS,2.35,0.72,1.85,4.13,2968,17.88,166,5995.89,36.12,111,11,0.30638297872340425,0.07628676470588236,54.01702702702703,Low_Performer
23158,SET OF 5 LUCKY CAT MAGNETS,2.68,0.95,1.85,4.13,2517,10.4,242,5264.35,21.75,92,11,0.3544776119402985,0.11121323529411764,57.22119565217392,Low_Performer
23159,SET OF 5 PANCAKE DAY MAGNETS,2.29,0.64,1.85,4.13,2261,10.57,214,4634.66,21.66,119,18,0.2794759825327511,0.09834558823529412,38.94672268907563,Low_Performer
23160,REGENCY TEA SPOON,1.49,0.51,1.04,2.46,1401,19.73,71,1732.02,24.39,48,8,0.3422818791946309,0.03262867647058824,36.08375,Low_Performer
23161,REGENCY CAKE FORK,1.6,0.57,1.04,2.46,1570,16.7,94,1988.04,21.15,58,7,0.35624999999999996,0.043198529411764705,34.27655172413793,Low_Performer
23162,REGENCY TEA STRAINER,4.44,1.51,3.29,7.46,1385,8.1,171,5047.96,29.52,96,10,0.34009009009009006,0.07858455882352941,52.58291666666667,Low_Performer
23163,REGENCY SUGAR TONGS,3.33,1.22,2.08,4.96,1795,8.93,201,4413.21,21.96,92,8,0.3663663663663663,0.09237132352941177,47.96967391304348,Low_Performer
23164,REGENCY CAKE SLICE,5.59,1.82,4.15,9.96,570,6.33,90,2679.05,29.77,69,8,0.32558139534883723,0.04136029411764706,38.8268115942029,Low_Performer
23165,LARGE CERAMIC TOP STORAGE JAR,1.99,0.69,1.45,3.29,2995,11.3,265,4934.87,18.62,157,9,0.34673366834170855,0.12178308823529412,31.432292993630572,Low_Performer
23166,MEDIUM CERAMIC TOP STORAGE JAR,1.47,0.51,1.04,2.46,77728,332.17,234,81355.15,347.67,130,9,0.3469387755102041,0.10753676470588236,625.8088461538462,Medium_Performer
23167,SMALL CERAMIC TOP STORAGE JAR,1.0,0.34,0.69,1.63,5684,24.82,229,4342.16,18.96,125,12,0.34,0.1052389705882353,34.73728,Low_Performer
23168,CLASSIC SUGAR DISPENSER,1.77,0.9,1.04,6.54,3197,9.84,325,4403.31,13.55,136,8,0.5084745762711864,0.14935661764705882,32.37727941176471,Low_Performer
23169,CLASSIC GLASS SWEET JAR,4.73,1.49,2.08,8.29,1499,4.91,305,6424.13,21.06,202,9,0.31501057082452427,0.1401654411764706,31.80262376237624,Low_Performer
23170,REGENCY TEA PLATE ROSES,2.06,0.74,1.45,3.29,6696,15.68,427,10813.32,25.32,221,15,0.3592233009708738,0.19623161764705882,48.92904977375566,Low_Performer
23171,REGENCY TEA PLATE GREEN,2.12,0.76,1.45,3.29,6142,16.64,369,9844.3,26.68,190,12,0.3584905660377358,0.16957720588235295,51.81210526315789,Low_Performer
23172,REGENCY TEA PLATE PINK,2.06,0.74,1.45,3.29,3672,12.84,286,6011.24,21.02,151,12,0.3592233009708738,0.13143382352941177,39.80953642384106,Low_Performer
23173,REGENCY TEAPOT ROSES,11.11,3.65,8.0,19.96,2327,5.69,409,21247.06,51.95,245,17,0.32853285328532855,0.1879595588235294,86.72269387755102,Low_Performer
23174,REGENCY SUGAR BOWL GREEN,4.8,1.56,3.75,8.29,2996,9.7,309,12089.3,39.12,184,16,0.325,0.14200367647058823,65.70271739130435,Low_Performer
23175,REGENCY MILK JUG PINK,3.89,1.59,2.08,7.46,3079,9.65,319,9329.35,29.25,200,15,0.4087403598971722,0.14659926470588236,46.646750000000004,Low_Performer
23176,ABC TREASURE BOOK BOX,2.65,0.9,1.95,4.95,2127,9.76,218,4600.59,21.1,156,15,0.339622641509434,0.10018382352941177,29.49096153846154,Low_Performer
23177,TREASURE ISLAND BOOK BOX,2.69,0.92,1.95,4.95,2461,9.77,252,5347.56,21.22,165,14,0.34200743494423796,0.11580882352941177,32.40945454545455,Low_Performer
23178,JAM CLOCK MAGNET,3.38,1.26,1.25,5.79,312,4.8,65,893.54,13.75,49,9,0.3727810650887574,0.029871323529411766,18.23551020408163,Low_Performer
23179,CLOCK MAGNET MUM'S KITCHEN,3.59,1.4,1.25,5.79,304,6.33,48,872.68,18.18,32,9,0.38997214484679665,0.022058823529411766,27.27125,Low_Performer
23180,MUM'S KITCHEN CLOCK,5.9,2.41,1.65,10.79,119,2.59,46,601.23,13.07,29,5,0.40847457627118644,0.021139705882352942,20.732068965517243,Low_Performer
23181,BULL DOG BOTTLE TOP WALL CLOCK,9.37,2.97,7.5,16.63,195,2.5,78,1675.69,21.48,59,6,0.3169690501600854,0.035845588235294115,28.401525423728813,Low_Performer
23182,TOILET SIGN OCCUPIED OR VACANT,1.52,0.81,0.72,2.5,3659,8.63,424,3580.35,8.44,137,6,0.5328947368421053,0.1948529411764706,26.133941605839414,Low_Performer
23183,MOTHER'S KITCHEN SPOON REST,4.91,1.74,3.29,7.46,222,2.67,83,952.17,11.47,44,6,0.35437881873727084,0.03814338235294118,21.640227272727273,Low_Performer
23184,BULL DOG BOTTLE OPENER,6.43,2.56,4.15,10.79,849,3.28,259,4605.71,17.78,128,9,0.39813374805598756,0.11902573529411764,35.982109375,Low_Performer
23185,FRENCH STYLE STORAGE JAR JAM,0.36,0.25,0.28,1.25,301,10.38,29,110.21,3.8,25,4,0.6944444444444444,0.01332720588235294,4.408399999999999,Low_Performer
23186,FRENCH STYLE STORAGE JAR CAFE,0.34,0.22,0.28,1.25,1919,28.64,67,801.19,11.96,53,6,0.6470588235294117,0.03079044117647059,15.11679245283019,Low_Performer
23187,FRENCH STYLE STORAGE JAR BONBONS,0.32,0.16,0.28,1.25,2325,31.85,73,691.29,9.47,65,8,0.5,0.03354779411764706,10.635230769230768,Low_Performer
23188,VINTAGE 2 METER FOLDING RULER,1.94,0.64,1.45,3.95,3380,10.37,326,6298.38,19.32,200,8,0.32989690721649484,0.14981617647058823,31.4919,Low_Performer
23189,SET OF 12 FORK CANDLES,3.4,1.15,2.49,5.79,1210,8.96,135,3391.9,25.13,86,8,0.338235294117647,0.06204044117647059,39.44069767441861,Low_Performer
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,1.79,0.47,1.45,3.29,1654,8.53,194,2679.42,13.81,140,7,0.26256983240223464,0.08915441176470588,19.138714285714286,Low_Performer
23191,BUNDLE OF 3 RETRO NOTE BOOKS,1.87,0.57,1.45,3.29,2124,7.72,275,3496.92,12.72,179,9,0.30481283422459887,0.12637867647058823,19.53586592178771,Low_Performer
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1.78,0.47,1.45,3.95,3479,10.11,344,6053.19,17.6,220,11,0.2640449438202247,0.15808823529411764,27.514499999999998,Low_Performer
23193,BUFFALO BILL TREASURE BOOK BOX,2.73,0.96,1.95,4.95,1751,10.49,167,3734.87,22.36,106,9,0.3516483516483516,0.07674632352941177,35.23462264150943,Low_Performer
23194,GYMKHANNA TREASURE BOOK BOX,2.72,0.95,1.95,4.95,1671,7.81,214,3753.37,17.54,141,12,0.3492647058823529,0.09834558823529412,26.61964539007092,Low_Performer
23196,RETRO LEAVES MAGNETIC NOTEPAD,1.81,0.74,1.25,3.29,1826,6.19,295,2783.1,9.43,166,11,0.4088397790055249,0.13556985294117646,16.76566265060241,Low_Performer
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1.95,0.83,1.25,3.29,1399,5.76,243,2191.19,9.02,113,9,0.4256410256410256,0.11167279411764706,19.391061946902656,Low_Performer
23198,PANTRY MAGNETIC SHOPPING LIST,1.8,0.73,1.04,3.29,3170,6.86,462,4804.4,10.4,253,13,0.40555555555555556,0.21231617647058823,18.989723320158102,Low_Performer
23199,JUMBO BAG APPLES,2.58,0.91,1.65,4.13,13526,14.37,941,27797.93,29.54,336,14,0.35271317829457366,0.43244485294117646,82.73193452380953,Low_Performer
23200,MAILOUT,2.43,0.8,1.65,4.13,6919,11.99,577,13897.82,24.09,260,13,0.3292181069958848,0.26516544117647056,53.453153846153846,Low_Performer
23201,JUMBO BAG ALPHABET,2.39,0.77,1.65,4.95,12832,14.62,878,26807.71,30.53,388,14,0.32217573221757323,0.40349264705882354,69.09203608247422,Low_Performer
23202,MAILOUT,2.29,0.65,1.65,4.13,10842,12.7,854,21579.91,25.27,369,10,0.2838427947598253,0.39246323529411764,58.48214092140921,Low_Performer
23203,JUMBO BAG DOILEY PATTERNS,2.27,0.64,1.65,4.95,19147,15.97,1199,39536.85,32.97,497,14,0.28193832599118945,0.5510110294117647,79.5510060362173,Low_Performer
23204,CHARLOTTE BAG APPLES DESIGN,1.13,0.51,0.72,2.46,7436,13.11,567,7331.04,12.93,197,11,0.4513274336283186,0.26056985294117646,37.21340101522843,Low_Performer
